Date,Product,Category,Units Sold,Revenue,Cost,Returns,Customer Acquisition Cost,Average Order Value
2024-07-03,Webcam 4K,Peripherals,8,719.92,320,0,130.92,89.99
2024-07-03,Portable SSD 1TB,Storage,10,1079.91,600,0,106.13,107.99
2024-07-03,Phone Case Premium,Accessories,22,549.78,176,1,234.21,24.99
2024-07-03,Screen Protector 3-Pack,Accessories,27,404.73,108,1,397.47,14.99
2024-07-03,Wireless Charger Fast,Accessories,16,559.84,192,1,177.55,34.99
2024-07-03,Bluetooth Speaker,Audio,11,659.89,275,0,170.01,59.99
2024-07-03,Noise Cancelling Headphones,Audio,6,1199.94,540,0,84.08,199.99
2024-07-03,Tablet Stand Adjustable,Accessories,14,419.86,140,0,319.18,29.99
2024-07-03,Cable Organizer Set,Accessories,20,399.8,120,0,173.69,19.99
2024-07-04,Wireless Earbuds Pro,Audio,14,1119.86,490,1,150.15,79.99
2024-07-04,Smart Watch Ultra,Wearables,7,2099.93,1050,0,135.16,299.99
2024-07-04,Laptop Stand Premium,Accessories,11,549.89,198,0,190.87,49.99
2024-07-04,USB-C Hub 7-in-1,Accessories,19,759.81,285,2,256.94,39.99
2024-07-04,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,1,148.78,129.99
2024-07-04,Gaming Mouse Pro,Peripherals,13,909.87,364,1,189.94,69.99
2024-07-04,Webcam 4K,Peripherals,8,719.92,320,0,66.88,89.99
2024-07-04,Portable SSD 1TB,Storage,10,1199.9,600,0,210.46,119.99
2024-07-04,Phone Case Premium,Accessories,24,599.76,192,2,331.59,24.99
2024-07-04,Screen Protector 3-Pack,Accessories,29,434.71,116,3,446.12,14.99
2024-07-04,Wireless Charger Fast,Accessories,17,594.83,204,1,355.9,34.99
2024-07-04,Bluetooth Speaker,Audio,12,719.88,300,0,200.29,59.99
2024-07-04,Noise Cancelling Headphones,Audio,6,1199.94,540,0,136.15,199.99
2024-07-04,Tablet Stand Adjustable,Accessories,15,449.85,150,0,329.26,29.99
2024-07-04,Cable Organizer Set,Accessories,21,419.79,126,2,457.15,19.99
2024-07-05,Wireless Earbuds Pro,Audio,15,1199.85,525,0,373.1,79.99
2024-07-05,Smart Watch Ultra,Wearables,8,2399.92,1200,0,95.2,299.99
2024-07-05,Laptop Stand Premium,Accessories,12,599.88,216,0,298.04,49.99
2024-07-05,USB-C Hub 7-in-1,Accessories,21,839.79,315,1,388.08,39.99
2024-07-05,Mechanical Keyboard RGB,Peripherals,10,1169.91,550,0,149.24,116.99
2024-07-05,Gaming Mouse Pro,Peripherals,14,979.86,392,1,167.08,69.99
2024-07-05,Webcam 4K,Peripherals,9,809.91,360,0,150.01,89.99
2024-07-05,Portable SSD 1TB,Storage,11,1319.89,660,0,138.35,119.99
2024-07-05,Phone Case Premium,Accessories,26,649.74,208,1,392.79,24.99
2024-07-05,Screen Protector 3-Pack,Accessories,31,464.69,124,0,269.55,14.99
2024-07-05,Wireless Charger Fast,Accessories,19,598.33,228,2,220.47,31.49
2024-07-05,Bluetooth Speaker,Audio,13,779.87,325,1,126.27,59.99
2024-07-05,Noise Cancelling Headphones,Audio,7,1399.93,630,1,99.27,199.99
2024-07-05,Tablet Stand Adjustable,Accessories,16,479.84,160,0,131.72,29.99
2024-07-05,Cable Organizer Set,Accessories,23,459.77,138,3,313.5,19.99
2024-07-06,Wireless Earbuds Pro,Audio,11,879.89,385,1,186.9,79.99
2024-07-06,Smart Watch Ultra,Wearables,6,1799.94,900,0,69.42,299.99
2024-07-06,Laptop Stand Premium,Accessories,9,449.91,162,1,91.96,49.99
2024-07-06,USB-C Hub 7-in-1,Accessories,15,599.85,225,0,269.57,39.99
2024-07-06,Mechanical Keyboard RGB,Peripherals,7,909.93,385,0,78.66,129.99
2024-07-06,Gaming Mouse Pro,Peripherals,10,699.9,280,1,92.73,69.99
2024-07-06,Webcam 4K,Peripherals,6,539.94,240,0,121.99,89.99
2024-07-06,Portable SSD 1TB,Storage,8,959.92,480,0,162.02,119.99
2024-07-06,Phone Case Premium,Accessories,18,404.84,144,0,312.45,22.49
2024-07-06,Screen Protector 3-Pack,Accessories,22,329.78,88,2,495.19,14.99
2024-07-06,Wireless Charger Fast,Accessories,13,454.87,156,1,301.78,34.99
2024-07-06,Bluetooth Speaker,Audio,9,539.91,225,1,211.36,59.99
2024-07-06,Noise Cancelling Headphones,Audio,5,899.96,450,0,119.16,179.99
2024-07-06,Tablet Stand Adjustable,Accessories,12,359.88,120,0,218.23,29.99
2024-07-06,Cable Organizer Set,Accessories,16,319.84,96,0,140.36,19.99
2024-07-07,Wireless Earbuds Pro,Audio,10,799.9,350,1,205.92,79.99
2024-07-07,Smart Watch Ultra,Wearables,5,1499.95,750,0,113.97,299.99
2024-07-07,Laptop Stand Premium,Accessories,8,399.92,144,0,166.1,49.99
2024-07-07,USB-C Hub 7-in-1,Accessories,14,559.86,210,1,207.4,39.99
2024-07-07,Mechanical Keyboard RGB,Peripherals,7,909.93,385,0,75.04,129.99
2024-07-07,Gaming Mouse Pro,Peripherals,9,629.91,252,0,206.51,69.99
2024-07-07,Webcam 4K,Peripherals,6,539.94,240,0,120.19,89.99
2024-07-07,Portable SSD 1TB,Storage,7,839.93,420,0,82.22,119.99
2024-07-07,Phone Case Premium,Accessories,17,424.83,136,1,185.45,24.99
2024-07-07,Screen Protector 3-Pack,Accessories,21,283.31,84,1,181.96,13.49
2024-07-07,Wireless Charger Fast,Accessories,12,419.88,144,1,285.16,34.99
2024-07-07,Bluetooth Speaker,Audio,9,539.91,225,1,170.29,59.99
2024-07-07,Tablet Stand Adjustable,Accessories,11,329.89,110,0,88.26,29.99
2024-07-07,Cable Organizer Set,Accessories,15,299.85,90,1,214.12,19.99
2024-07-08,Wireless Earbuds Pro,Audio,13,1039.87,455,1,263.58,79.99
2024-07-08,Smart Watch Ultra,Wearables,6,1799.94,900,0,81.11,299.99
2024-07-08,Laptop Stand Premium,Accessories,10,449.91,180,1,220.07,44.99
2024-07-08,USB-C Hub 7-in-1,Accessories,17,679.83,255,2,187.08,39.99
2024-07-08,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,0,197.11,129.99
2024-07-08,Gaming Mouse Pro,Peripherals,12,839.88,336,1,117.71,69.99
2024-07-08,Webcam 4K,Peripherals,7,629.93,280,0,133.81,89.99
2024-07-08,Portable SSD 1TB,Storage,9,1079.91,540,0,156.28,119.99
2024-07-08,Phone Case Premium,Accessories,21,524.79,168,1,263.96,24.99
2024-07-08,Screen Protector 3-Pack,Accessories,26,389.74,104,3,540.78,14.99
2024-07-08,Wireless Charger Fast,Accessories,15,524.85,180,0,305.2,34.99
2024-07-08,Bluetooth Speaker,Audio,11,659.89,275,1,105.52,59.99
2024-07-08,Noise Cancelling Headphones,Audio,6,1199.94,540,0,135.96,199.99
2024-07-08,Tablet Stand Adjustable,Accessories,13,389.87,130,1,265.22,29.99
2024-07-08,Cable Organizer Set,Accessories,19,379.81,114,0,204.62,19.99
2024-07-09,Wireless Earbuds Pro,Audio,13,1039.87,455,1,119.35,79.99
2024-07-09,Smart Watch Ultra,Wearables,7,1889.94,1050,0,164.19,269.99
2024-07-09,Laptop Stand Premium,Accessories,10,499.9,180,0,169.55,49.99
2024-07-09,USB-C Hub 7-in-1,Accessories,18,719.82,270,2,328.61,39.99
2024-07-09,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,0,198.46,129.99
2024-07-09,Gaming Mouse Pro,Peripherals,12,839.88,336,1,104.92,69.99
2024-07-09,Webcam 4K,Peripherals,8,719.92,320,0,83.4,89.99
2024-07-09,Portable SSD 1TB,Storage,9,1079.91,540,0,219.85,119.99
2024-07-09,Phone Case Premium,Accessories,22,549.78,176,0,451.31,24.99
2024-07-09,Screen Protector 3-Pack,Accessories,27,404.73,108,3,308.87,14.99
2024-07-09,Wireless Charger Fast,Accessories,16,559.84,192,1,248.86,34.99
2024-07-09,Bluetooth Speaker,Audio,11,659.89,275,0,116.89,59.99
2024-07-09,Noise Cancelling Headphones,Audio,6,1079.95,540,0,112.0,179.99
2024-07-09,Tablet Stand Adjustable,Accessories,14,419.86,140,1,136.47,29.99
2024-07-09,Cable Organizer Set,Accessories,19,379.81,114,1,422.18,19.99
2024-07-10,Wireless Earbuds Pro,Audio,13,1039.87,455,0,198.4,79.99
2024-07-10,Smart Watch Ultra,Wearables,7,2099.93,1050,0,82.88,299.99
2024-07-10,Laptop Stand Premium,Accessories,10,499.9,180,0,230.32,49.99
2024-07-10,USB-C Hub 7-in-1,Accessories,17,679.83,255,0,185.0,39.99
2024-07-10,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,0,194.0,129.99
2024-07-10,Gaming Mouse Pro,Peripherals,12,839.88,336,1,120.14,69.99
2024-07-10,Webcam 4K,Peripherals,8,719.92,320,1,185.8,89.99
2024-07-10,Portable SSD 1TB,Storage,9,1079.91,540,0,153.16,119.99
2024-07-10,Phone Case Premium,Accessories,22,549.78,176,2,232.18,24.99
2024-07-10,Screen Protector 3-Pack,Accessories,26,389.74,104,1,569.36,14.99
2024-07-10,Wireless Charger Fast,Accessories,16,559.84,192,0,377.22,34.99
2024-07-10,Bluetooth Speaker,Audio,11,659.89,275,1,239.6,59.99
2024-07-10,Noise Cancelling Headphones,Audio,6,1199.94,540,0,48.22,199.99
2024-07-10,Tablet Stand Adjustable,Accessories,14,419.86,140,0,268.09,29.99
2024-07-10,Cable Organizer Set,Accessories,19,379.81,114,1,384.99,19.99
2024-07-11,Wireless Earbuds Pro,Audio,16,1279.84,560,0,285.17,79.99
2024-07-11,Smart Watch Ultra,Wearables,8,2399.92,1200,0,76.3,299.99
2024-07-11,Laptop Stand Premium,Accessories,13,649.87,234,0,189.09,49.99
2024-07-11,USB-C Hub 7-in-1,Accessories,21,839.79,315,1,415.55,39.99
2024-07-11,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,1,136.69,129.99
2024-07-11,Gaming Mouse Pro,Peripherals,15,1049.85,420,1,182.71,69.99
2024-07-11,Webcam 4K,Peripherals,9,809.91,360,0,153.67,89.99
2024-07-11,Portable SSD 1TB,Storage,11,1319.89,660,1,159.93,119.99
2024-07-11,Phone Case Premium,Accessories,27,674.73,216,2,481.25,24.99
2024-07-11,Screen Protector 3-Pack,Accessories,32,479.68,128,3,638.48,14.99
2024-07-11,Wireless Charger Fast,Accessories,19,664.81,228,0,473.03,34.99
2024-07-11,Bluetooth Speaker,Audio,14,755.87,350,1,339.91,53.99
2024-07-11,Noise Cancelling Headphones,Audio,7,1399.93,630,0,97.57,199.99
2024-07-11,Tablet Stand Adjustable,Accessories,17,509.83,170,2,372.69,29.99
2024-07-11,Cable Organizer Set,Accessories,23,459.77,138,0,517.65,19.99
2024-07-12,Wireless Earbuds Pro,Audio,17,1359.83,595,0,375.24,79.99
2024-07-12,Smart Watch Ultra,Wearables,9,2429.92,1350,0,219.19,269.99
2024-07-12,Laptop Stand Premium,Accessories,13,649.87,234,0,109.82,49.99
2024-07-12,USB-C Hub 7-in-1,Accessories,22,879.78,330,1,438.32,39.99
2024-07-12,Mechanical Keyboard RGB,Peripherals,11,1429.89,605,0,244.6,129.99
2024-07-12,Gaming Mouse Pro,Peripherals,15,1049.85,420,0,213.14,69.99
2024-07-12,Webcam 4K,Peripherals,10,809.91,400,0,176.76,80.99
2024-07-12,Portable SSD 1TB,Storage,12,1439.88,720,0,133.21,119.99
2024-07-12,Phone Case Premium,Accessories,28,699.72,224,3,556.52,24.99
2024-07-12,Screen Protector 3-Pack,Accessories,34,509.66,136,2,466.98,14.99
2024-07-12,Wireless Charger Fast,Accessories,20,699.8,240,2,257.5,34.99
2024-07-12,Bluetooth Speaker,Audio,14,839.86,350,1,119.64,59.99
2024-07-12,Noise Cancelling Headphones,Audio,7,1399.93,630,0,57.29,199.99
2024-07-12,Tablet Stand Adjustable,Accessories,18,539.82,180,1,412.05,29.99
2024-07-12,Cable Organizer Set,Accessories,25,499.75,150,3,590.64,19.99
2024-07-13,Wireless Earbuds Pro,Audio,10,799.9,350,0,106.66,79.99
2024-07-13,Smart Watch Ultra,Wearables,5,1499.95,750,0,123.12,299.99
2024-07-13,Laptop Stand Premium,Accessories,8,399.92,144,0,148.19,49.99
2024-07-13,USB-C Hub 7-in-1,Accessories,14,559.86,210,0,289.55,39.99
2024-07-13,Mechanical Keyboard RGB,Peripherals,7,909.93,385,0,153.17,129.99
2024-07-13,Gaming Mouse Pro,Peripherals,9,629.91,252,0,170.21,69.99
2024-07-13,Webcam 4K,Peripherals,6,539.94,240,0,129.94,89.99
2024-07-13,Portable SSD 1TB,Storage,7,839.93,420,0,68.9,119.99
2024-07-13,Phone Case Premium,Accessories,17,382.35,136,1,380.67,22.49
2024-07-13,Screen Protector 3-Pack,Accessories,21,283.31,84,1,361.34,13.49
2024-07-13,Wireless Charger Fast,Accessories,12,377.89,144,1,250.33,31.49
2024-07-13,Bluetooth Speaker,Audio,9,539.91,225,0,169.67,59.99
2024-07-13,Tablet Stand Adjustable,Accessories,11,329.89,110,1,193.62,29.99
2024-07-13,Cable Organizer Set,Accessories,15,299.85,90,1,131.65,19.99
2024-07-14,Wireless Earbuds Pro,Audio,9,719.91,315,0,126.57,79.99
2024-07-14,Smart Watch Ultra,Wearables,5,1499.95,750,0,56.57,299.99
2024-07-14,Laptop Stand Premium,Accessories,7,349.93,126,0,171.89,49.99
2024-07-14,USB-C Hub 7-in-1,Accessories,13,519.87,195,0,194.01,39.99
2024-07-14,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,130.36,129.99
2024-07-14,Gaming Mouse Pro,Peripherals,9,629.91,252,0,130.46,69.99
2024-07-14,Webcam 4K,Peripherals,5,449.95,200,0,64.66,89.99
2024-07-14,Portable SSD 1TB,Storage,7,839.93,420,0,161.34,119.99
2024-07-14,Phone Case Premium,Accessories,16,359.86,128,1,368.56,22.49
2024-07-14,Screen Protector 3-Pack,Accessories,19,284.81,76,1,400.33,14.99
2024-07-14,Wireless Charger Fast,Accessories,11,384.89,132,1,184.55,34.99
2024-07-14,Bluetooth Speaker,Audio,8,479.92,200,0,190.51,59.99
2024-07-14,Noise Cancelling Headphones,Audio,4,799.96,360,0,56.5,199.99
2024-07-14,Tablet Stand Adjustable,Accessories,10,299.9,100,0,231.42,29.99
2024-07-14,Cable Organizer Set,Accessories,14,279.86,84,0,161.7,19.99
2024-07-15,Wireless Earbuds Pro,Audio,15,1079.87,525,0,280.09,71.99
2024-07-15,Smart Watch Ultra,Wearables,8,2399.92,1200,0,83.4,299.99
2024-07-15,Laptop Stand Premium,Accessories,12,599.88,216,1,293.67,49.99
2024-07-15,USB-C Hub 7-in-1,Accessories,20,799.8,300,0,192.0,39.99
2024-07-15,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,1,107.45,129.99
2024-07-15,Gaming Mouse Pro,Peripherals,14,979.86,392,0,133.24,69.99
2024-07-15,Webcam 4K,Peripherals,9,809.91,360,1,111.47,89.99
2024-07-15,Portable SSD 1TB,Storage,11,1319.89,660,0,251.94,119.99
2024-07-15,Phone Case Premium,Accessories,25,624.75,200,0,252.69,24.99
2024-07-15,Screen Protector 3-Pack,Accessories,30,449.7,120,0,678.09,14.99
2024-07-15,Wireless Charger Fast,Accessories,18,629.82,216,2,424.64,34.99
2024-07-15,Bluetooth Speaker,Audio,13,779.87,325,0,290.71,59.99
2024-07-15,Noise Cancelling Headphones,Audio,7,1399.93,630,0,137.18,199.99
2024-07-15,Tablet Stand Adjustable,Accessories,16,479.84,160,0,366.15,29.99
2024-07-15,Cable Organizer Set,Accessories,22,439.78,132,2,416.81,19.99
2024-07-16,Wireless Earbuds Pro,Audio,16,1279.84,560,2,130.16,79.99
2024-07-16,Smart Watch Ultra,Wearables,8,2399.92,1200,0,85.52,299.99
2024-07-16,Laptop Stand Premium,Accessories,12,599.88,216,0,175.2,49.99
2024-07-16,USB-C Hub 7-in-1,Accessories,21,839.79,315,0,334.32,39.99
2024-07-16,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,1,159.03,129.99
2024-07-16,Gaming Mouse Pro,Peripherals,15,944.87,420,1,353.95,62.99
2024-07-16,Webcam 4K,Peripherals,9,809.91,360,1,102.52,89.99
2024-07-16,Portable SSD 1TB,Storage,11,1319.89,660,0,274.33,119.99
2024-07-16,Phone Case Premium,Accessories,26,649.74,208,2,418.49,24.99
2024-07-16,Screen Protector 3-Pack,Accessories,32,479.68,128,0,340.72,14.99
2024-07-16,Wireless Charger Fast,Accessories,19,664.81,228,1,255.42,34.99
2024-07-16,Bluetooth Speaker,Audio,13,701.88,325,1,188.04,53.99
2024-07-16,Noise Cancelling Headphones,Audio,7,1399.93,630,0,107.18,199.99
2024-07-16,Tablet Stand Adjustable,Accessories,17,509.83,170,0,386.86,29.99
2024-07-16,Cable Organizer Set,Accessories,23,459.77,138,2,289.51,19.99
2024-07-17,Wireless Earbuds Pro,Audio,15,1079.87,525,0,223.29,71.99
2024-07-17,Smart Watch Ultra,Wearables,8,2399.92,1200,0,182.5,299.99
2024-07-17,Laptop Stand Premium,Accessories,12,599.88,216,1,148.93,49.99
2024-07-17,USB-C Hub 7-in-1,Accessories,20,799.8,300,0,466.56,39.99
2024-07-17,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,1,107.97,129.99
2024-07-17,Gaming Mouse Pro,Peripherals,14,979.86,392,1,225.17,69.99
2024-07-17,Webcam 4K,Peripherals,9,809.91,360,0,178.59,89.99
2024-07-17,Portable SSD 1TB,Storage,11,1319.89,660,1,160.77,119.99
2024-07-17,Phone Case Premium,Accessories,26,584.77,208,3,471.93,22.49
2024-07-17,Screen Protector 3-Pack,Accessories,31,418.22,124,3,572.9,13.49
2024-07-17,Wireless Charger Fast,Accessories,18,629.82,216,2,431.32,34.99
2024-07-17,Bluetooth Speaker,Audio,13,779.87,325,1,173.95,59.99
2024-07-17,Noise Cancelling Headphones,Audio,7,1399.93,630,0,73.55,199.99
2024-07-17,Tablet Stand Adjustable,Accessories,16,479.84,160,0,391.83,29.99
2024-07-17,Cable Organizer Set,Accessories,22,439.78,132,1,177.38,19.99
2024-07-18,Wireless Earbuds Pro,Audio,14,1119.86,490,0,218.94,79.99
2024-07-18,Smart Watch Ultra,Wearables,7,2099.93,1050,0,82.02,299.99
2024-07-18,Laptop Stand Premium,Accessories,11,549.89,198,0,190.12,49.99
2024-07-18,USB-C Hub 7-in-1,Accessories,19,759.81,285,1,264.43,39.99
2024-07-18,Mechanical Keyboard RGB,Peripherals,9,1169.91,495,1,160.26,129.99
2024-07-18,Gaming Mouse Pro,Peripherals,13,818.88,364,1,107.58,62.99
2024-07-18,Webcam 4K,Peripherals,8,719.92,320,0,182.02,89.99
2024-07-18,Portable SSD 1TB,Storage,10,1199.9,600,1,157.52,119.99
2024-07-18,Phone Case Premium,Accessories,24,599.76,192,1,413.33,24.99
2024-07-18,Screen Protector 3-Pack,Accessories,29,434.71,116,3,287.9,14.99
2024-07-18,Wireless Charger Fast,Accessories,17,594.83,204,1,187.12,34.99
2024-07-18,Bluetooth Speaker,Audio,12,719.88,300,1,173.84,59.99
2024-07-18,Noise Cancelling Headphones,Audio,6,1199.94,540,0,92.62,199.99
2024-07-18,Tablet Stand Adjustable,Accessories,15,449.85,150,1,355.91,29.99
2024-07-18,Cable Organizer Set,Accessories,21,419.79,126,3,455.72,19.99
2024-07-19,Wireless Earbuds Pro,Audio,13,1039.87,455,1,194.89,79.99
2024-07-19,Smart Watch Ultra,Wearables,7,2099.93,1050,0,166.34,299.99
2024-07-19,Laptop Stand Premium,Accessories,10,449.91,180,0,178.81,44.99
2024-07-19,USB-C Hub 7-in-1,Accessories,17,611.85,255,0,257.57,35.99
2024-07-19,Mechanical Keyboard RGB,Peripherals,8,1039.92,440,0,115.83,129.99
2024-07-19,Gaming Mouse Pro,Peripherals,12,839.88,336,0,121.39,69.99
2024-07-19,Webcam 4K,Peripherals,7,629.93,280,0,105.14,89.99
2024-07-19,Portable SSD 1TB,Storage,9,1079.91,540,1,185.4,119.99
2024-07-19,Phone Case Premium,Accessories,22,494.8,176,1,259.75,22.49
2024-07-19,Screen Protector 3-Pack,Accessories,26,389.74,104,3,324.91,14.99
2024-07-19,Wireless Charger Fast,Accessories,15,524.85,180,1,225.75,34.99
2024-07-19,Bluetooth Speaker,Audio,11,659.89,275,1,165.52,59.99
2024-07-19,Noise Cancelling Headphones,Audio,6,1079.95,540,0,86.19,179.99
2024-07-19,Tablet Stand Adjustable,Accessories,14,419.86,140,1,254.79,29.99
2024-07-19,Cable Organizer Set,Accessories,19,379.81,114,2,472.68,19.99
2024-07-20,Wireless Earbuds Pro,Audio,9,719.91,315,0,170.6,79.99
2024-07-20,Smart Watch Ultra,Wearables,5,1499.95,750,0,89.12,299.99
2024-07-20,Laptop Stand Premium,Accessories,7,349.93,126,0,172.31,49.99
2024-07-20,USB-C Hub 7-in-1,Accessories,12,479.88,180,1,201.52,39.99
2024-07-20,Mechanical Keyboard RGB,Peripherals,6,779.94,330,0,129.72,129.99
2024-07-20,Gaming Mouse Pro,Peripherals,9,629.91,252,0,192.0,69.99
2024-07-20,Webcam 4K,Peripherals,5,449.95,200,0,62.12,89.99
2024-07-20,Portable SSD 1TB,Storage,7,839.93,420,1,80.25,119.99
2024-07-20,Phone Case Premium,Accessories,16,359.86,128,1,299.06,22.49
2024-07-20,Screen Protector 3-Pack,Accessories,19,284.81,76,0,380.55,14.99
2024-07-20,Wireless Charger Fast,Accessories,11,384.89,132,0,159.51,34.99
2024-07-20,Bluetooth Speaker,Audio,8,479.92,200,0,125.7,59.99
2024-07-20,Noise Cancelling Headphones,Audio,4,799.96,360,0,93.06,199.99
2024-07-20,Tablet Stand Adjustable,Accessories,10,299.9,100,0,121.69,29.99
2024-07-20,Cable Organizer Set,Accessories,14,279.86,84,1,295.35,19.99
2024-07-21,Wireless Earbuds Pro,Audio,11,879.89,385,1,205.33,79.99
2024-07-21,Smart Watch Ultra,Wearables,5,1499.95,750,0,48.79,299.99
2024-07-21,Laptop Stand Premium,Accessories,8,399.92,144,0,78.56,49.99
2024-07-21,USB-C Hub 7-in-1,Accessories,14,559.86,210,1,134.08,39.99
2024-07-21,Mechanical Keyboard RGB,Peripherals,7,909.93,385,0,155.76,129.99
2024-07-21,Gaming Mouse Pro,Peripherals,10,699.9,280,0,83.73,69.99
2024-07-21,Webcam 4K,Peripherals,6,485.95,240,0,55.78,80.99
2024-07-21,Portable SSD 1TB,Storage,8,959.92,480,0,106.65,119.99
2024-07-21,Phone Case Premium,Accessories,18,449.82,144,2,199.02,24.99
2024-07-21,Screen Protector 3-Pack,Accessories,22,296.8,88,0,388.17,13.49
2024-07-21,Wireless Charger Fast,Accessories,13,454.87,156,0,319.68,34.99
2024-07-21,Bluetooth Speaker,Audio,9,539.91,225,0,165.94,59.99
2024-07-21,Noise Cancelling Headphones,Audio,5,999.95,450,0,103.04,199.99
2024-07-21,Tablet Stand Adjustable,Accessories,11,329.89,110,0,93.53,29.99
2024-07-21,Cable Organizer Set,Accessories,16,287.86,96,1,169.44,17.99
2024-07-22,Wireless Earbuds Pro,Audio,16,1279.84,560,0,217.09,79.99
2024-07-22,Smart Watch Ultra,Wearables,8,2399.92,1200,0,191.82,299.99
2024-07-22,Laptop Stand Premium,Accessories,13,649.87,234,1,314.66,49.99
2024-07-22,USB-C Hub 7-in-1,Accessories,22,879.78,330,2,286.08,39.99
2024-07-22,Mechanical Keyboard RGB,Peripherals,11,1429.89,605,0,183.87,129.99
2024-07-22,Gaming Mouse Pro,Peripherals,15,1049.85,420,0,164.1,69.99
2024-07-22,Webcam 4K,Peripherals,9,809.91,360,1,115.01,89.99
2024-07-22,Portable SSD 1TB,Storage,12,1439.88,720,1,252.36,119.99
2024-07-22,Phone Case Premium,Accessories,27,674.73,216,3,653.78,24.99
2024-07-22,Screen Protector 3-Pack,Accessories,33,494.67,132,4,501.72,14.99
2024-07-22,Wireless Charger Fast,Accessories,19,664.81,228,2,353.2,34.99
2024-07-22,Bluetooth Speaker,Audio,14,839.86,350,1,246.98,59.99
2024-07-22,Noise Cancelling Headphones,Audio,7,1399.93,630,0,63.65,199.99
2024-07-22,Tablet Stand Adjustable,Accessories,17,509.83,170,0,283.78,29.99
2024-07-22,Cable Organizer Set,Accessories,24,479.76,144,1,529.29,19.99
2024-07-23,Wireless Earbuds Pro,Audio,15,1199.85,525,0,127.63,79.99
2024-07-23,Smart Watch Ultra,Wearables,8,2399.92,1200,0,171.56,299.99
2024-07-23,Laptop Stand Premium,Accessories,12,599.88,216,0,230.02,49.99
2024-07-23,USB-C Hub 7-in-1,Accessories,20,799.8,300,2,201.58,39.99
2024-07-23,Mechanical Keyboard RGB,Peripherals,10,1299.9,550,0,135.91,129.99
2024-07-23,Gaming Mouse Pro,Peripherals,14,979.86,392,1,325.9,69.99
2024-07-23,Webcam 4K,Peripherals,9,809.91,360,0,164.08,89.99
2024-07-23,Portable SSD 1TB,Storage,11,1319.89,660,0,140.0,119.99
2024-07-23,Phone Case Premium,Accessories,26,649.74,208,3,588.08,24.99
2024-07-23,Screen Protector 3-Pack,Accessories,31,418.22,124,4,470.26,13.49
2024-07-23,Wireless Charger Fast,Accessories,18,629.82,216,1,241.96,34.99
2024-07-23,Bluetooth Speaker,Audio,13,779.87,325,1,214.2,59.99
2024-07-23,Noise Cancelling Headphones,Audio,7,1399.93,630,0,70.77,199.99
2024-07-23,Tablet Stand Adjustable,Accessories,16,479.84,160,0,232.14,29.99
2024-07-23,Cable Organizer Set,Accessories,22,439.78,132,1,416.73,19.99
2024-07-24,Wireless Earbuds Pro,Audio,16,1279.84,560,2,205.35,79.99
